"","FIPS","Year","crop","GDD","n_days"
"908","20139",2013,"Sorghum",2219.52242736817,214
"909","20139",2014,"Sorghum",2177.24759826661,214
"910","20139",2015,"Sorghum",2250.87994384766,214
"911","20139",2016,"Sorghum",2380.69641418457,214
"912","20139",2017,"Sorghum",2244.05732421875,214
"913","20139",2018,"Sorghum",2342.4872833252,214
"914","20139",2019,"Sorghum",2215.67635803223,214
"915","20139",2020,"Sorghum",2116.69502258301,214
"916","20139",2021,"Sorghum",2266.87109985352,214
"917","20139",2022,"Sorghum",2259.18428649903,214
"918","20139",2023,"Sorghum",2316.93935852051,214
"919","20139",2024,"Sorghum",2329.2347442627,214
"920","20139",2025,"Sorghum",2255.63425292969,214
"921","20149",2006,"Sorghum",2094.99822387696,214
"922","20149",2007,"Sorghum",2200.70144958496,214
"923","20149",2008,"Sorghum",1944.63870239258,214
"924","20149",2009,"Sorghum",1824.47355041504,214
"925","20149",2010,"Sorghum",2238.99375,214
"926","20149",2011,"Sorghum",2335.31747436524,214
"927","20149",2012,"Sorghum",2396.08549499512,214
"928","20149",2013,"Sorghum",2207.60772399903,214
"929","20149",2014,"Sorghum",2087.64645080567,214
"930","20149",2015,"Sorghum",2162.82205810547,214
"931","20149",2016,"Sorghum",2250.23395080567,214
"932","20149",2017,"Sorghum",2098.63920288086,214
"933","20149",2018,"Sorghum",2200.38562011719,214
"934","20149",2019,"Sorghum",2086.78884887696,214
"935","20149",2020,"Sorghum",2027.63649902344,214
"936","20149",2021,"Sorghum",2184.17939453125,214
"937","20149",2022,"Sorghum",2153.61722717285,214
"938","20149",2023,"Sorghum",2218.4288482666,214
"939","20149",2024,"Sorghum",2233.89164123536,214
"940","20149",2025,"Sorghum",2148.53112792969,214
"941","20161",2006,"Sorghum",2153.9957611084,214
"942","20161",2007,"Sorghum",2249.79453125,214
"943","20161",2008,"Sorghum",1997.5844329834,214
"944","20161",2009,"Sorghum",1857.72100219727,214
"945","20161",2010,"Sorghum",2261.61921386719,214
"946","20161",2011,"Sorghum",2341.21592712403,214
"947","20161",2012,"Sorghum",2389.95462036133,214
"948","20161",2013,"Sorghum",2216.82485046387,214
"949","20161",2014,"Sorghum",2143.53514404297,214
"950","20161",2015,"Sorghum",2213.85345458985,214
"951","20161",2016,"Sorghum",2351.95921936035,214
"952","20161",2017,"Sorghum",2200.40522460938,214
"953","20161",2018,"Sorghum",2282.15041503907,214
"954","20161",2019,"Sorghum",2154.44489135743,214
"955","20161",2020,"Sorghum",2062.01513977051,214
"956","20161",2021,"Sorghum",2209.99129333496,214
"957","20161",2022,"Sorghum",2205.14976806641,214
"958","20161",2023,"Sorghum",2276.28933715821,214
"959","20161",2024,"Sorghum",2289.68025817871,214
"960","20161",2025,"Sorghum",2217.44271240235,214
"961","20177",2006,"Sorghum",2158.29406433106,214
"962","20177",2007,"Sorghum",2268.55808410645,214
"963","20177",2008,"Sorghum",2011.65219116211,214
"964","20177",2009,"Sorghum",1906.50286865235,214
"965","20177",2010,"Sorghum",2314.25119934082,214
"966","20177",2011,"Sorghum",2379.28529663086,214
"967","20177",2012,"Sorghum",2440.88706359864,214
"968","20177",2013,"Sorghum",2229.94392089844,214
"969","20177",2014,"Sorghum",2165.12499694825,214
"970","20177",2015,"Sorghum",2236.14115905762,214
"971","20177",2016,"Sorghum",2361.79371643067,214
"972","20177",2017,"Sorghum",2218.25084228516,214
"973","20177",2018,"Sorghum",2315.89039916992,214
"974","20177",2019,"Sorghum",2194.97388000489,214
"975","20177",2020,"Sorghum",2101.64779052735,214
"976","20177",2021,"Sorghum",2252.58888549805,214
"977","20177",2022,"Sorghum",2243.6289428711,214
"978","20177",2023,"Sorghum",2287.04800109864,214
"979","20177",2024,"Sorghum",2316.49849243164,214
"980","20177",2025,"Sorghum",2237.86821899414,214
"981","20197",2006,"Sorghum",2127.37651062012,214
"982","20197",2007,"Sorghum",2220.40448303223,214
"983","20197",2008,"Sorghum",1972.9594909668,214
"984","20197",2009,"Sorghum",1851.98886108399,214
"985","20197",2010,"Sorghum",2262.25806884766,214
"986","20197",2011,"Sorghum",2354.128805542,214
"987","20197",2012,"Sorghum",2409.56165771485,214
"988","20197",2013,"Sorghum",2209.65038757325,214
"989","20197",2014,"Sorghum",2125.4826538086,214
"990","20197",2015,"Sorghum",2196.76022338868,214
"991","20197",2016,"Sorghum",2310.13659362793,214
"992","20197",2017,"Sorghum",2166.22301025391,214
"993","20197",2018,"Sorghum",2292.6151763916,214
"994","20197",2019,"Sorghum",2160.93566589356,214
"995","20197",2020,"Sorghum",2090.3085723877,214
"996","20197",2021,"Sorghum",2220.36475524903,214
"997","20197",2022,"Sorghum",2205.10401000977,214
"998","20197",2023,"Sorghum",2270.96977844239,214
"999","20197",2024,"Sorghum",2298.93848571778,214
"1000","20197",2025,"Sorghum",2207.2163269043,214
"1001","20209",2006,"Sorghum",2177.74465942383,214
"1002","20209",2007,"Sorghum",2314.06039123535,214
"1003","20209",2008,"Sorghum",2036.6429473877,214
"1004","20209",2009,"Sorghum",1929.38748168946,214
"1005","20209",2010,"Sorghum",2349.30526123047,214
"1006","20209",2011,"Sorghum",2416.55642700196,214
"1007","20209",2012,"Sorghum",2461.62372131348,214
"1008","20209",2013,"Sorghum",2256.67530212403,214
"1009","20209",2014,"Sorghum",2162.79956970215,214
"1010","20209",2015,"Sorghum",2250.86509094239,214
"1011","20209",2016,"Sorghum",2349.99989318848,214
"1012","20209",2017,"Sorghum",2218.37883911133,214
"1013","20209",2018,"Sorghum",2353.56958007813,214
"1014","20209",2019,"Sorghum",2217.82749938965,214
"1015","20209",2020,"Sorghum",2099.93021850586,214
"1016","20209",2021,"Sorghum",2260.3634185791,214
"1017","20209",2022,"Sorghum",2301.2745300293,214
"1018","20209",2023,"Sorghum",2358.78877258301,214
"1019","20209",2024,"Sorghum",2390.56318664551,214
"1020","20209",2025,"Sorghum",2334.92840881348,214
"1021","20005",2006,"Wheat",4017.88844909668,214
"1022","20005",2007,"Wheat",4127.75065917969,214
"1023","20005",2008,"Wheat",3850.52610473633,214
"1024","20005",2009,"Wheat",3746.39902038575,214
"1025","20005",2010,"Wheat",4215.4071258545,214
"1026","20005",2011,"Wheat",4208.3501953125,214
"1027","20005",2012,"Wheat",4327.48246154785,214
"1028","20005",2013,"Wheat",4058.46424255371,214
"1029","20005",2014,"Wheat",3974.1982788086,214
"1030","20005",2015,"Wheat",4123.84633789063,214
"1031","20005",2016,"Wheat",4187.15532531739,214
"1032","20005",2017,"Wheat",4021.82107849121,214
"1033","20005",2018,"Wheat",4032.6609954834,214
"1034","20005",2019,"Wheat",3979.35915222168,214
"1035","20005",2020,"Wheat",3848.78565673829,214
"1036","20005",2021,"Wheat",4041.29963378907,214
"1037","20005",2022,"Wheat",3944.11814880371,214
"1038","20005",2023,"Wheat",4077.21330871582,214
"1039","20005",2024,"Wheat",4143.16002197266,214
"1040","20005",2025,"Wheat",4103.71276550293,214
"1041","20013",2006,"Wheat",3961.29291381836,214
"1042","20013",2007,"Wheat",4084.11619262696,214
"1043","20013",2008,"Wheat",3815.65538024903,214
"1044","20013",2009,"Wheat",3687.9433380127,214
"1045","20013",2010,"Wheat",4151.89929504395,214
"1046","20013",2011,"Wheat",4162.165914917,214
"1047","20013",2012,"Wheat",4269.82533874512,214
"1048","20013",2013,"Wheat",4011.39588317871,214
"1049","20013",2014,"Wheat",3918.15678100586,214
"1050","20013",2015,"Wheat",4052.93685302735,214
"1051","20013",2016,"Wheat",4149.09781188965,214
"1052","20013",2017,"Wheat",3976.22618408204,214
"1053","20013",2018,"Wheat",3974.06380615235,214
"1054","20013",2019,"Wheat",3934.58562316895,214
"1055","20013",2020,"Wheat",3789.45069274903,214
"1056","20013",2021,"Wheat",4013.79577636719,214
"1057","20013",2022,"Wheat",3903.248046875,214
"1058","20013",2023,"Wheat",4052.8862487793,214
"1059","20013",2024,"Wheat",4125.82398071289,214
"1060","20013",2025,"Wheat",4068.28127136231,214
"1061","20045",2006,"Wheat",4098.29778442383,214
"1062","20045",2007,"Wheat",4203.42800903321,214
"1063","20045",2008,"Wheat",3939.99649963379,214
"1064","20045",2009,"Wheat",3839.00137634278,214
"1065","20045",2010,"Wheat",4288.55442504883,214
"1066","20045",2011,"Wheat",4266.37132263184,214
"1067","20045",2012,"Wheat",4355.95619506836,214
"1068","20045",2013,"Wheat",4100.06432495117,214
"1069","20045",2014,"Wheat",4081.49564514161,214
"1070","20045",2015,"Wheat",4211.08199462891,214
"1071","20045",2016,"Wheat",4309.34797668457,214
"1072","20045",2017,"Wheat",4162.39135742188,214
"1073","20045",2018,"Wheat",4160.40979919434,214
"1074","20045",2019,"Wheat",4099.46321411133,214
"1075","20045",2020,"Wheat",3948.7096282959,214
"1076","20045",2021,"Wheat",4180.98251037598,214
"1077","20045",2022,"Wheat",4132.16755371094,214
"1078","20045",2023,"Wheat",4218.1509185791,214
"1079","20045",2024,"Wheat",4286.64754028321,214
"1080","20045",2025,"Wheat",4213.11224670411,214
"1081","20061",2006,"Wheat",4060.49489135743,214
"1082","20061",2007,"Wheat",4138.96739196778,214
"1083","20061",2008,"Wheat",3894.52272338868,214
"1084","20061",2009,"Wheat",3732.39869995118,214
"1085","20061",2010,"Wheat",4189.38099365235,214
"1086","20061",2011,"Wheat",4198.35599365235,214
"1087","20061",2012,"Wheat",4287.26643981934,214
"1088","20061",2013,"Wheat",4044.9143157959,214
"1089","20061",2014,"Wheat",4034.32314453125,214
"1090","20061",2015,"Wheat",4160.49426879883,214
"1091","20061",2016,"Wheat",4315.76662902832,214
"1092","20061",2017,"Wheat",4136.81875915528,214
"1093","20061",2018,"Wheat",4131.39497375489,214
"1094","20061",2019,"Wheat",4057.97205810547,214
"1095","20061",2020,"Wheat",3911.01389770508,214
"1096","20061",2021,"Wheat",4124.73937683106,214
"1097","20061",2022,"Wheat",4099.2572052002,214
"1098","20061",2023,"Wheat",4167.71015014649,214
"1099","20061",2024,"Wheat",4256.71437072754,214
"1100","20061",2025,"Wheat",4205.96402282715,214
"1101","20085",2006,"Wheat",3978.58140563965,214
"1102","20085",2007,"Wheat",4091.25597229004,214
"1103","20085",2008,"Wheat",3812.14318847657,214
"1104","20085",2009,"Wheat",3700.83509521485,214
"1105","20085",2010,"Wheat",4156.79239807129,214
"1106","20085",2011,"Wheat",4189.78812561035,214
"1107","20085",2012,"Wheat",4301.22962341309,214
"1108","20085",2013,"Wheat",4036.80158691407,214
"1109","20085",2014,"Wheat",3931.59822692871,214
"1110","20085",2015,"Wheat",4092.55944824219,214
"1111","20085",2016,"Wheat",4171.97879638672,214
"1112","20085",2017,"Wheat",3989.97631225586,214
"1113","20085",2018,"Wheat",3999.65646667481,214
"1114","20085",2019,"Wheat",3950.47644348145,214
"1115","20085",2020,"Wheat",3841.1957397461,214
"1116","20085",2021,"Wheat",4062.26409606934,214
"1117","20085",2022,"Wheat",3974.20259399414,214
"1118","20085",2023,"Wheat",4073.9981414795,214
"1119","20085",2024,"Wheat",4164.65693664551,214
"1120","20085",2025,"Wheat",4110.99567565918,214
"1121","20087",2006,"Wheat",4038.36100158692,214
"1122","20087",2007,"Wheat",4139.82880859375,214
"1123","20087",2008,"Wheat",3865.54971923829,214
"1124","20087",2009,"Wheat",3794.97398986817,214
"1125","20087",2010,"Wheat",4235.59997558594,214
"1126","20087",2011,"Wheat",4230.84172973633,214
"1127","20087",2012,"Wheat",4339.03572998047,214
"1128","20087",2013,"Wheat",4073.31329345703,214
"1129","20087",2014,"Wheat",4009.0879486084,214
"1130","20087",2015,"Wheat",4160.71075439453,214
"1131","20087",2016,"Wheat",4247.27465209961,214
"1132","20087",2017,"Wheat",4087.44981689454,214
"1133","20087",2018,"Wheat",4093.46295166016,214
"1134","20087",2019,"Wheat",4042.84622802735,214
"1135","20087",2020,"Wheat",3932.42645874024,214
"1136","20087",2021,"Wheat",4144.74366149903,214
"1137","20087",2022,"Wheat",4073.12878723145,214
"1138","20087",2023,"Wheat",4164.02630920411,214
"1139","20087",2024,"Wheat",4235.43998413086,214
"1140","20087",2025,"Wheat",4187.42346496582,214
"1141","20091",2006,"Wheat",4111.33644104004,214
"1142","20091",2007,"Wheat",4225.84044189453,214
"1143","20091",2008,"Wheat",3962.87131652832,214
"1144","20091",2009,"Wheat",3856.98131103516,214
"1145","20091",2010,"Wheat",4295.89955444336,214
"1146","20091",2011,"Wheat",4283.68098144532,214
"1147","20091",2012,"Wheat",4363.27485351563,214
"1148","20091",2013,"Wheat",4110.82010192871,214
"1149","20091",2014,"Wheat",4075.62937622071,214
"1150","20091",2015,"Wheat",4209.10260925293,214
"1151","20091",2016,"Wheat",4322.11500854493,214
"1152","20091",2017,"Wheat",4165.61904602051,214
"1153","20091",2018,"Wheat",4184.05889282227,214
"1154","20091",2019,"Wheat",4104.76212768555,214
"1155","20091",2020,"Wheat",3936.34077758789,214
"1156","20091",2021,"Wheat",4176.74978942871,214
"1157","20091",2022,"Wheat",4176.92537841797,214
"1158","20091",2023,"Wheat",4258.5265411377,214
"1159","20091",2024,"Wheat",4336.09094848633,214
"1160","20091",2025,"Wheat",4283.14549255371,214
"1161","20103",2006,"Wheat",4084.57912597657,214
"1162","20103",2007,"Wheat",4190.08235473633,214
"1163","20103",2008,"Wheat",3918.453805542,214
"1164","20103",2009,"Wheat",3826.25541381836,214
"1165","20103",2010,"Wheat",4281.1073425293,214
"1166","20103",2011,"Wheat",4260.42950439453,214
"1167","20103",2012,"Wheat",4352.70999450684,214
"1168","20103",2013,"Wheat",4099.22969055176,214
"1169","20103",2014,"Wheat",4046.67067260743,214
"1170","20103",2015,"Wheat",4185.52086181641,214
"1171","20103",2016,"Wheat",4258.22334594727,214
"1172","20103",2017,"Wheat",4087.59720764161,214
"1173","20103",2018,"Wheat",4119.61904907227,214
"1174","20103",2019,"Wheat",4048.67795104981,214
"1175","20103",2020,"Wheat",3924.69132080078,214
"1176","20103",2021,"Wheat",4160.38157653809,214
"1177","20103",2022,"Wheat",4132.34463195801,214
"1178","20103",2023,"Wheat",4221.39895935059,214
"1179","20103",2024,"Wheat",4271.59708862305,214
"1180","20103",2025,"Wheat",4232.38040771485,214
"1181","20117",2006,"Wheat",3911.64930114746,214
"1182","20117",2007,"Wheat",4034.76380310059,214
"1183","20117",2008,"Wheat",3764.18131103516,214
"1184","20117",2009,"Wheat",3617.1878112793,214
"1185","20117",2010,"Wheat",4084.34563293457,214
"1186","20117",2011,"Wheat",4124.76151428223,214
"1187","20117",2012,"Wheat",4226.79696044922,214
"1188","20117",2013,"Wheat",3977.96966857911,214
"1189","20117",2014,"Wheat",3852.46698608399,214
"1190","20117",2015,"Wheat",4008.31667175293,214
"1191","20117",2016,"Wheat",4048.48444213868,214
"1192","20117",2017,"Wheat",3863.02925415039,214
"1193","20117",2018,"Wheat",3890.0266998291,214
"1194","20117",2019,"Wheat",3856.20961303711,214
"1195","20117",2020,"Wheat",3767.29889831543,214
"1196","20117",2021,"Wheat",4012.52440185547,214
"1197","20117",2022,"Wheat",3918.84487915039,214
"1198","20117",2023,"Wheat",4036.13621826172,214
"1199","20117",2024,"Wheat",4100.47668762207,214
"1200","20117",2025,"Wheat",4039.58663024903,214
"1201","20127",2006,"Wheat",4069.98817443848,214
"1202","20127",2007,"Wheat",4129.76237487793,214
"1203","20127",2008,"Wheat",3882.75135498047,214
"1204","20127",2009,"Wheat",3706.74855957032,214
"1205","20127",2010,"Wheat",4189.72619934082,214
"1206","20127",2011,"Wheat",4222.48991699219,214
"1207","20127",2012,"Wheat",4311.58322753907,214
"1208","20127",2013,"Wheat",4047.02154846192,214
"1209","20127",2014,"Wheat",4032.20221862793,214
"1210","20127",2015,"Wheat",4138.65951843262,214
"1211","20127",2016,"Wheat",4283.14633178711,214
"1212","20127",2017,"Wheat",4117.64666137696,214
"1213","20127",2018,"Wheat",4125.67811279297,214
"1214","20127",2019,"Wheat",4030.31632995606,214
"1215","20127",2020,"Wheat",3861.77469787598,214
"1216","20127",2021,"Wheat",4071.30736389161,214
"1217","20127",2022,"Wheat",4046.27506408692,214
"1218","20127",2023,"Wheat",4102.46094360352,214
"1219","20127",2024,"Wheat",4208.82944641114,214
"1220","20127",2025,"Wheat",4152.48606567383,214
"1221","20131",2006,"Wheat",3915.8547821045,214
"1222","20131",2007,"Wheat",4046.92339172364,214
"1223","20131",2008,"Wheat",3776.96651611329,214
"1224","20131",2009,"Wheat",3637.75827331543,214
"1225","20131",2010,"Wheat",4095.85286254883,214
"1226","20131",2011,"Wheat",4128.64862365723,214
"1227","20131",2012,"Wheat",4229.10644226075,214
"1228","20131",2013,"Wheat",3980.36109008789,214
"1229","20131",2014,"Wheat",3865.97586975098,214
"1230","20131",2015,"Wheat",4010.60630187989,214
"1231","20131",2016,"Wheat",4078.44934692383,214
"1232","20131",2017,"Wheat",3902.59840087891,214
"1233","20131",2018,"Wheat",3915.63844299317,214
"1234","20131",2019,"Wheat",3881.04492797852,214
"1235","20131",2020,"Wheat",3771.5172241211,214
"1236","20131",2021,"Wheat",4012.23118896485,214
"1237","20131",2022,"Wheat",3907.65042419434,214
"1238","20131",2023,"Wheat",4036.35480041504,214
"1239","20131",2024,"Wheat",4118.35849609375,214
"1240","20131",2025,"Wheat",4055.85971069336,214
"1241","20139",2006,"Wheat",4074.87138671875,214
"1242","20139",2007,"Wheat",4167.24327392578,214
"1243","20139",2008,"Wheat",3914.90676574707,214
"1244","20139",2009,"Wheat",3792.66634826661,214
"1245","20139",2010,"Wheat",4256.56839294434,214
"1246","20139",2011,"Wheat",4249.11044311524,214
"1247","20139",2012,"Wheat",4336.82958374024,214
"1248","20139",2013,"Wheat",4070.3473815918,214
"1249","20139",2014,"Wheat",4072.99403076172,214
"1250","20139",2015,"Wheat",4206.72320556641,214
"1251","20139",2016,"Wheat",4334.88991699219,214
"1252","20139",2017,"Wheat",4199.63279418946,214
"1253","20139",2018,"Wheat",4188.55936279297,214
"1254","20139",2019,"Wheat",4118.17760620118,214
"1255","20139",2020,"Wheat",3971.24571228028,214
"1256","20139",2021,"Wheat",4187.03269042969,214
"1257","20139",2022,"Wheat",4139.05218811036,214
"1258","20139",2023,"Wheat",4211.53463134766,214
"1259","20139",2024,"Wheat",4273.975680542,214
"1260","20139",2025,"Wheat",4223.18987426758,214
"1261","20149",2006,"Wheat",3986.903024292,214
"1262","20149",2007,"Wheat",4089.46712951661,214
"1263","20149",2008,"Wheat",3816.59353027344,214
"1264","20149",2009,"Wheat",3682.20551757813,214
"1265","20149",2010,"Wheat",4147.36364746094,214
"1266","20149",2011,"Wheat",4179.83299560547,214
"1267","20149",2012,"Wheat",4283.88639221192,214
"1268","20149",2013,"Wheat",4033.01040039063,214
"1269","20149",2014,"Wheat",3951.5841583252,214
"1270","20149",2015,"Wheat",4096.63939819336,214
"1271","20149",2016,"Wheat",4183.13801269532,214
"1272","20149",2017,"Wheat",4005.50602722168,214
"1273","20149",2018,"Wheat",4009.84719543457,214
"1274","20149",2019,"Wheat",3956.26636352539,214
"1275","20149",2020,"Wheat",3843.91666870118,214
"1276","20149",2021,"Wheat",4069.87818603516,214
"1277","20149",2022,"Wheat",3994.91819763184,214
"1278","20149",2023,"Wheat",4097.5111114502,214
"1279","20149",2024,"Wheat",4152.99535522461,214
"1280","20149",2025,"Wheat",4087.34352722168,214
"1281","20161",2006,"Wheat",4050.86073608399,214
"1282","20161",2007,"Wheat",4143.54194335938,214
"1283","20161",2008,"Wheat",3873.28274841309,214
"1284","20161",2009,"Wheat",3714.75707092286,214
"1285","20161",2010,"Wheat",4165.10851135254,214
"1286","20161",2011,"Wheat",4187.04266052246,214
"1287","20161",2012,"Wheat",4279.64996643067,214
"1288","20161",2013,"Wheat",4041.82570495606,214
"1289","20161",2014,"Wheat",4011.83119201661,214
"1290","20161",2015,"Wheat",4145.96561584473,214
"1291","20161",2016,"Wheat",4309.33878173828,214
"1292","20161",2017,"Wheat",4129.98869018555,214
"1293","20161",2018,"Wheat",4108.71076049805,214
"1294","20161",2019,"Wheat",4033.68153686524,214
"1295","20161",2020,"Wheat",3884.30621337891,214
"1296","20161",2021,"Wheat",4102.47153930664,214
"1297","20161",2022,"Wheat",4071.50963745118,214
"1298","20161",2023,"Wheat",4157.40770263672,214
"1299","20161",2024,"Wheat",4214.61503601075,214
"1300","20161",2025,"Wheat",4167.36681518555,214
"1301","20177",2006,"Wheat",4069.16265869141,214
"1302","20177",2007,"Wheat",4170.9512084961,214
"1303","20177",2008,"Wheat",3912.51593017579,214
"1304","20177",2009,"Wheat",3794.49783630371,214
"1305","20177",2010,"Wheat",4247.08014831543,214
"1306","20177",2011,"Wheat",4240.27053222657,214
"1307","20177",2012,"Wheat",4341.92951049805,214
"1308","20177",2013,"Wheat",4075.19970092774,214
"1309","20177",2014,"Wheat",4055.48458251953,214
"1310","20177",2015,"Wheat",4187.51640014649,214
"1311","20177",2016,"Wheat",4318.84045104981,214
"1312","20177",2017,"Wheat",4168.73434143067,214
"1313","20177",2018,"Wheat",4151.48364257813,214
"1314","20177",2019,"Wheat",4091.35877380371,214
"1315","20177",2020,"Wheat",3945.92538452149,214
"1316","20177",2021,"Wheat",4160.47177124024,214
"1317","20177",2022,"Wheat",4105.4330078125,214
"1318","20177",2023,"Wheat",4171.39715270996,214
"1319","20177",2024,"Wheat",4240.13354187012,214
"1320","20177",2025,"Wheat",4189.24794006348,214
"1321","20197",2006,"Wheat",4027.14243164063,214
"1322","20197",2007,"Wheat",4116.77508544922,214
"1323","20197",2008,"Wheat",3860.51056823731,214
"1324","20197",2009,"Wheat",3718.46869506836,214
"1325","20197",2010,"Wheat",4192.73182983399,214
"1326","20197",2011,"Wheat",4206.78488769532,214
"1327","20197",2012,"Wheat",4304.43707275391,214
"1328","20197",2013,"Wheat",4045.06825256348,214
"1329","20197",2014,"Wheat",4013.47989196778,214
"1330","20197",2015,"Wheat",4139.14664306641,214
"1331","20197",2016,"Wheat",4262.98865356446,214
"1332","20197",2017,"Wheat",4100.19441223145,214
"1333","20197",2018,"Wheat",4118.94122619629,214
"1334","20197",2019,"Wheat",4038.02718811036,214
"1335","20197",2020,"Wheat",3922.49932556153,214
"1336","20197",2021,"Wheat",4124.57051696778,214
"1337","20197",2022,"Wheat",4067.90236206055,214
"1338","20197",2023,"Wheat",4153.9487701416,214
"1339","20197",2024,"Wheat",4227.92815551758,214
"1340","20197",2025,"Wheat",4158.76453552246,214
"1341","20209",2006,"Wheat",4106.56850585938,214
"1342","20209",2007,"Wheat",4228.98570861817,214
"1343","20209",2008,"Wheat",3960.62447509766,214
"1344","20209",2009,"Wheat",3844.39561462403,214
"1345","20209",2010,"Wheat",4315.90339965821,214
"1346","20209",2011,"Wheat",4292.2490020752,214
"1347","20209",2012,"Wheat",4374.44533996582,214
"1348","20209",2013,"Wheat",4124.74944458008,214
"1349","20209",2014,"Wheat",4099.35054626465,214
"1350","20209",2015,"Wheat",4234.97790527344,214
"1351","20209",2016,"Wheat",4325.11380615235,214
"1352","20209",2017,"Wheat",4177.6035736084,214
"1353","20209",2018,"Wheat",4195.49782714844,214
"1354","20209",2019,"Wheat",4127.1942352295,214
"1355","20209",2020,"Wheat",3957.03237304688,214
"1356","20209",2021,"Wheat",4187.79804992676,214
"1357","20209",2022,"Wheat",4201.89700927735,214
"1358","20209",2023,"Wheat",4288.88230285645,214
"1359","20209",2024,"Wheat",4360.14822692871,214
"1360","20209",2025,"Wheat",4313.56634216309,214
